id,ip,systemname,pingStatus,snmpStatus,devicetype,location,firstDiscovery,lastDiscovery,operatingsystem,physicalAddr,vendor,profile_name,acronym,request_id,dept,deviceloc,state,logtime,serial_no,locationText,sourceOfPower,dashboardcat,enable,mfm
1511,10.128.53.47,"""BNC-KAN-KEKL-GUNDAR1.cgbharatnet.gov.in""",UNREACHABLE,DISABLED,GP_ROUTER,712,2024-09-28 17:46:12,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-28 11:14:49,"""CAT2237U2GV""",Cluster : C; District : Kondagaon;  Block : Keskal; GP : UNDARI,,GP_ROUTER,1,0
1512,10.131.53.130,,UNREACHABLE,DISABLED,GP_UPS,712,2024-09-28 17:47:09,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-28 17:47:09,,Cluster : C; District : Kondagaon;  Block : Keskal; GP : UNDARI,,GP_UPS,1,0
1513,10.131.132.86,,UNREACHABLE,DISABLED,RFDevice,713,2024-09-28 18:02:26,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-09-28 18:02:26,,Cluster : C; District : Bastar;  Block : Jagdalpur; GP : BURUNDWADA SEMRA,,RF,1,0
1514,10.131.132.87,,UNREACHABLE,DISABLED,RFDevice,713,2024-09-28 18:03:29,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-09-28 18:03:29,,Cluster : C; District : Bastar;  Block : Jagdalpur; GP : BURUNDWADA SEMRA,,RF,1,0
1515,10.131.132.88,,UNREACHABLE,DISABLED,RFDevice,713,2024-09-28 18:04:21,,,,UNKNOWN,UPSProfile,,,,,DOWN,2024-09-28 18:04:21,,Cluster : C; District : Bastar;  Block : 576:::Jagdalpur; GP : BURUNDWADA SEMRA,,RF,1,0
1516,10.131.132.102,,UNREACHABLE,DISABLED,RFDevice,714,2024-09-28 18:09:27,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-10-07 16:54:10,,Cluster : C; District : Bastar;  Block : Jagdalpur; GP : NAKTEESEMRA,,RF,1,0
1517,10.131.132.103,,UNREACHABLE,DISABLED,RFDevice,714,2024-09-28 18:11:48,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-09-28 18:11:48,,Cluster : C; District : Bastar;  Block : Jagdalpur; GP : NAKTEESEMRA,,RF,1,0
1518,10.131.132.104,,UNREACHABLE,DISABLED,RFDevice,714,2024-09-28 18:13:41,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-09-28 18:13:41,,Cluster : C; District : Bastar;  Block : Jagdalpur; GP : NAKTEESEMRA,,RF,1,0
1520,10.131.131.214,,UNREACHABLE,DISABLED,RFDevice,693,2024-09-30 10:34:06,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-10-07 16:54:10,,Cluster : C; District : Kondagaon;  Block : Makdi; GP : CHHATODI,,RF,1,0
1521,10.131.131.215,,UNREACHABLE,DISABLED,RFDevice,693,2024-09-30 10:36:00,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-10-07 16:54:10,,Cluster : C; District : Kondagaon;  Block : Makdi; GP : CHHATODI,,RF,1,0
1522,10.131.131.216,,UNREACHABLE,DISABLED,RFDevice,693,2024-09-30 10:38:13,,,,MAKSAT,UPSProfile,,,,,DOWN,2024-09-30 10:38:13,,Cluster : C; District : Kondagaon;  Block : Makdi; GP : CHHATODI,,RF,1,0
1523,10.128.13.60,,UNREACHABLE,DISABLED,GP_ROUTER,713,2024-09-30 10:46:39,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 10:46:39,,Cluster : C; District : Bastar;  Block : Jagdalpur; GP : BURUNDWADA SEMRA,,GP_ROUTER,1,0
1524,10.131.106.226,,UNREACHABLE,DISABLED,GP_UPS,713,2024-09-30 10:49:21,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 10:49:21,,Cluster : C; District : Bastar;  Block : Jagdalpur; GP : BURUNDWADA SEMRA,,GP_UPS,1,0
1525,10.128.13.61,,UNREACHABLE,DISABLED,GP_ROUTER,714,2024-09-30 10:52:48,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 10:52:48,,Cluster : C; District : Bastar;  Block : Jagdalpur; GP : NAKTEESEMRA,,GP_ROUTER,1,0
1526,10.131.106.230,,UNREACHABLE,DISABLED,GP_UPS,714,2024-09-30 10:53:18,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 10:53:18,,Cluster : C; District : Bastar;  Block : Jagdalpur; GP : NAKTEESEMRA,,GP_UPS,1,0
1527,10.128.0.85,,UNREACHABLE,DISABLED,BLOCK_ROUTER,715,2024-09-30 11:38:51,,,,CISCO,BLRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal,,BLOCK_ROUTER,1,0
1529,10.131.1.82,,UNREACHABLE,DISABLED,BLOCK_UPS,715,2024-09-30 11:41:26,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 11:41:26,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : null,,BLOCK_UPS,1,0
1530,10.128.94.14,,UNREACHABLE,DISABLED,GP_ROUTER,716,2024-09-30 11:42:12,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 11:42:12,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : HATKONDAL,,GP_ROUTER,1,0
1531,10.131.92.230,,UNREACHABLE,DISABLED,GP_UPS,716,2024-09-30 11:42:39,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 11:42:39,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : HATKONDAL,,GP_UPS,1,0
1532,10.128.94.2,,UNREACHABLE,DISABLED,GP_ROUTER,717,2024-09-30 11:49:14,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:56:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : BARHELI,,GP_ROUTER,1,0
1533,10.128.94.15,,UNREACHABLE,DISABLED,GP_ROUTER,718,2024-09-30 11:49:41,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 11:49:41,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : JADEKHURSE,,GP_ROUTER,1,0
1534,10.131.92.182,,UNREACHABLE,DISABLED,GP_UPS,717,2024-09-30 11:49:49,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 11:49:49,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : BARHELI,,GP_UPS,1,0
1535,10.128.94.30,,UNREACHABLE,DISABLED,GP_ROUTER,720,2024-09-30 11:50:10,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 11:50:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : 715:::Durgkondal; GP : RAURWAHI,,GP_ROUTER,1,0
1536,10.131.92.234,,UNREACHABLE,DISABLED,GP_UPS,718,2024-09-30 11:50:11,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 11:50:11,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : JADEKHURSE,,GP_UPS,1,0
1537,10.131.93.38,,UNREACHABLE,DISABLED,GP_UPS,715,2024-09-30 11:50:55,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 11:50:55,,Cluster : C; District : Uttar Bastar Kanker; Block : Durgkondal,,GP_UPS,1,0
1538,10.128.94.31,,UNREACHABLE,DISABLED,GP_ROUTER,721,2024-09-30 11:54:30,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:51:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : SADHUMICHAGAON,,GP_ROUTER,1,0
1539,10.131.93.42,,UNREACHABLE,DISABLED,GP_UPS,721,2024-09-30 11:55:02,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 11:55:02,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : SADHUMICHAGAON,,GP_UPS,1,0
1540,10.128.94.16,,UNREACHABLE,DISABLED,GP_ROUTER,722,2024-09-30 11:55:43,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 11:55:43,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : JHITKATOLA,,GP_ROUTER,1,0
1541,10.131.92.238,,UNREACHABLE,DISABLED,GP_UPS,722,2024-09-30 11:56:06,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 11:56:06,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : JHITKATOLA,,GP_UPS,1,0
1542,10.128.94.32,,UNREACHABLE,DISABLED,GP_ROUTER,723,2024-09-30 11:58:28,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 11:58:28,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : SARADHUDHAMRE,,GP_ROUTER,1,0
1543,10.131.93.46,,UNREACHABLE,DISABLED,GP_UPS,723,2024-09-30 11:58:59,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 11:58:59,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : SARADHUDHAMRE,,GP_UPS,1,0
1544,10.128.94.3,,UNREACHABLE,DISABLED,GP_ROUTER,724,2024-09-30 11:59:06,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 11:59:06,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : BHANDARDIGI,,GP_ROUTER,1,0
1545,10.131.92.186,,UNREACHABLE,DISABLED,GP_UPS,724,2024-09-30 11:59:30,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 11:59:30,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : BHANDARDIGI,,GP_UPS,1,0
1546,10.128.94.17,,UNREACHABLE,DISABLED,GP_ROUTER,725,2024-09-30 12:00:31,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:00:31,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KALANGPURI,,GP_ROUTER,1,0
1547,10.131.92.242,,UNREACHABLE,DISABLED,GP_UPS,725,2024-09-30 12:01:11,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:01:11,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KALANGPURI,,GP_UPS,1,0
1548,10.128.94.33,,UNREACHABLE,DISABLED,GP_ROUTER,726,2024-09-30 12:02:27,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:02:27,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : SHIVNI,,GP_ROUTER,1,0
1549,10.131.93.50,,UNREACHABLE,DISABLED,GP_UPS,726,2024-09-30 12:02:54,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:02:54,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : SHIVNI,,GP_UPS,1,0
1550,10.128.94.4,,UNREACHABLE,DISABLED,GP_ROUTER,727,2024-09-30 12:04:37,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:04:37,,Cluster : C; District : Uttar Bastar Kanker;  Block : 715:::Durgkondal; GP : BHIRAWAHI,,GP_ROUTER,1,0
1551,10.131.92.190,,UNREACHABLE,DISABLED,GP_UPS,715,2024-09-30 12:04:56,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:04:56,,Cluster : C; District : Uttar Bastar Kanker; Block : Durgkondal,,GP_UPS,1,0
1552,10.128.94.18,,UNREACHABLE,DISABLED,GP_ROUTER,728,2024-09-30 12:05:14,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:05:14,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KARAKI,,GP_ROUTER,1,0
1553,10.131.92.246,,UNREACHABLE,DISABLED,GP_UPS,728,2024-09-30 12:06:11,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:06:11,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KARAKI,,GP_UPS,1,0
1554,10.128.94.35,,UNREACHABLE,DISABLED,GP_ROUTER,729,2024-09-30 12:07:24,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:51:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : SURUNGDOH GP ,,GP_ROUTER,1,0
1555,10.131.93.58,,UNREACHABLE,DISABLED,GP_UPS,729,2024-09-30 12:07:45,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:07:45,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : SURUNGDOH GP ,,GP_UPS,1,0
1556,10.128.94.5,,UNREACHABLE,DISABLED,GP_ROUTER,730,2024-09-30 12:10:24,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:51:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : CHAURGAON,,GP_ROUTER,1,0
1557,10.131.92.194,,UNREACHABLE,DISABLED,GP_UPS,730,2024-09-30 12:10:45,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:10:45,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : CHAURGAON,,GP_UPS,1,0
1558,10.128.94.19,,UNREACHABLE,DISABLED,GP_ROUTER,731,2024-09-30 12:11:11,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:11:11,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KARRAMAD,,GP_ROUTER,1,0
1559,10.128.94.36,,UNREACHABLE,DISABLED,GP_ROUTER,732,2024-09-30 12:11:26,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:11:26,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : TARAIGHOTIYA,,GP_ROUTER,1,0
1560,10.131.93.62,,UNREACHABLE,DISABLED,GP_UPS,732,2024-09-30 12:11:50,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:11:50,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : TARAIGHOTIYA,,GP_UPS,1,0
1561,10.131.92.250,,UNREACHABLE,DISABLED,GP_UPS,731,2024-09-30 12:11:52,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:11:52,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KARRAMAD,,GP_UPS,1,0
1562,10.128.94.37,,UNREACHABLE,DISABLED,GP_ROUTER,733,2024-09-30 12:15:03,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:51:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : TARHUL,,GP_ROUTER,1,0
1563,10.131.93.66,,UNREACHABLE,DISABLED,GP_UPS,733,2024-09-30 12:15:28,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:15:28,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : TARHUL,,GP_UPS,1,0
1564,10.128.94.20,,UNREACHABLE,DISABLED,GP_ROUTER,734,2024-09-30 12:16:34,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:51:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KHUTGAON,,GP_ROUTER,1,0
1565,10.131.92.254,,UNREACHABLE,DISABLED,GP_UPS,734,2024-09-30 12:16:57,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:16:57,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KHUTGAON,,GP_UPS,1,0
1566,10.128.94.6,,UNREACHABLE,DISABLED,GP_ROUTER,735,2024-09-30 12:19:18,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:19:18,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : CHIHRO,,GP_ROUTER,1,0
1567,10.128.94.38,,UNREACHABLE,DISABLED,GP_ROUTER,736,2024-09-30 12:19:23,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:19:23,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KARKAPAL,,GP_ROUTER,1,0
1568,10.131.92.198,,UNREACHABLE,DISABLED,GP_UPS,735,2024-09-30 12:19:36,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:19:36,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : CHIHRO,,GP_UPS,1,0
1569,10.131.101.158,,UNREACHABLE,DISABLED,GP_UPS,736,2024-09-30 12:19:46,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:19:46,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KARKAPAL,,GP_UPS,1,0
1570,10.128.94.22,,UNREACHABLE,DISABLED,GP_ROUTER,737,2024-09-30 12:20:43,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:20:43,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KODEKHURSE,,GP_ROUTER,1,0
1571,10.131.93.6,,UNREACHABLE,DISABLED,GP_UPS,737,2024-09-30 12:21:14,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:21:14,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KODEKHURSE,,GP_UPS,1,0
1572,10.128.94.39,,UNREACHABLE,DISABLED,GP_ROUTER,738,2024-09-30 12:23:34,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:23:34,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KONDRUJ,,GP_ROUTER,1,0
1573,10.131.101.162,,UNREACHABLE,DISABLED,GP_UPS,738,2024-09-30 12:23:58,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:23:58,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : KONDRUJ,,GP_UPS,1,0
1574,10.128.94.24,,UNREACHABLE,DISABLED,GP_ROUTER,739,2024-09-30 12:25:34,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:25:34,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : LOHATTAR,,GP_ROUTER,1,0
1575,10.131.93.14,,UNREACHABLE,DISABLED,GP_UPS,739,2024-09-30 12:26:08,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:26:08,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : LOHATTAR,,GP_UPS,1,0
1576,10.128.94.40,,UNREACHABLE,DISABLED,GP_ROUTER,740,2024-09-30 12:26:52,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:26:52,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : PARBHELI,,GP_ROUTER,1,0
1577,10.131.101.166,,UNREACHABLE,DISABLED,GP_UPS,740,2024-09-30 12:27:20,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:27:20,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : PARBHELI,,GP_UPS,1,0
1578,10.128.94.25,,UNREACHABLE,DISABLED,GP_ROUTER,741,2024-09-30 12:30:27,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:30:27,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : MANGAHOOR,,GP_ROUTER,1,0
1579,10.131.93.18,,UNREACHABLE,DISABLED,GP_UPS,741,2024-09-30 12:30:56,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:30:56,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : MANGAHOOR,,GP_UPS,1,0
1580,10.128.94.7,,UNREACHABLE,DISABLED,GP_ROUTER,742,2024-09-30 12:33:10,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:33:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : DAMKASA,,GP_ROUTER,1,0
1581,10.131.92.202,,UNREACHABLE,DISABLED,GP_UPS,742,2024-09-30 12:33:27,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:33:27,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : DAMKASA,,GP_UPS,1,0
1582,10.128.94.42,,UNREACHABLE,DISABLED,GP_ROUTER,743,2024-09-30 12:34:16,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:34:16,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : CHIKHALI,,GP_ROUTER,1,0
1583,10.131.109.122,,UNREACHABLE,DISABLED,GP_UPS,743,2024-09-30 12:34:41,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:34:41,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : CHIKHALI,,GP_UPS,1,0
1584,10.128.94.27,,UNREACHABLE,DISABLED,GP_ROUTER,744,2024-09-30 12:34:51,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:34:51,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : PACHANGI,,GP_ROUTER,1,0
1585,10.131.93.26,,UNREACHABLE,DISABLED,GP_UPS,744,2024-09-30 12:35:23,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:35:23,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : PACHANGI,,GP_UPS,1,0
1586,10.128.94.8,,UNREACHABLE,DISABLED,GP_ROUTER,745,2024-09-30 12:36:44,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:36:44,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : DURGUKONDAL,,GP_ROUTER,1,0
1587,10.131.92.206,,UNREACHABLE,DISABLED,GP_UPS,745,2024-09-30 12:37:00,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:37:00,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : DURGUKONDAL,,GP_UPS,1,0
1588,10.128.94.28,,UNREACHABLE,DISABLED,GP_ROUTER,746,2024-09-30 12:39:50,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:39:50,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : PEDAVARI,,GP_ROUTER,1,0
1589,10.128.94.43,,UNREACHABLE,DISABLED,GP_ROUTER,747,2024-09-30 12:39:52,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:39:52,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : OTEKATTA,,GP_ROUTER,1,0
1590,10.128.94.10,,UNREACHABLE,DISABLED,GP_ROUTER,748,2024-09-30 12:40:10,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:40:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : GODPAL,,GP_ROUTER,1,0
1591,10.131.109.126,,UNREACHABLE,DISABLED,GP_UPS,747,2024-09-30 12:40:13,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:40:13,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : OTEKATTA,,GP_UPS,1,0
1592,10.131.92.214,,UNREACHABLE,DISABLED,GP_UPS,748,2024-09-30 12:40:28,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:40:28,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : GODPAL,,GP_UPS,1,0
1593,10.131.93.30,,UNREACHABLE,DISABLED,GP_UPS,746,2024-09-30 12:40:58,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:40:58,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : PEDAVARI,,GP_UPS,1,0
1594,10.128.94.11,,UNREACHABLE,DISABLED,GP_ROUTER,749,2024-09-30 12:44:11,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:51:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : GUDUM,,GP_ROUTER,1,0
1595,10.131.92.218,,UNREACHABLE,DISABLED,GP_UPS,749,2024-09-30 12:44:39,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:44:39,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : GUDUM,,GP_UPS,1,0
1596,10.128.94.41,,UNREACHABLE,DISABLED,GP_ROUTER,750,2024-09-30 12:45:13,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:45:13,,Cluster : C; District : Uttar Bastar Kanker;  Block : 715:::Durgkondal; GP : AAMAKADA,,GP_ROUTER,1,0
1597,10.131.109.118,,UNREACHABLE,DISABLED,GP_UPS,715,2024-09-30 12:45:44,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:45:44,,Cluster : C; District : Uttar Bastar Kanker; Block : Durgkondal,,GP_UPS,1,0
1598,10.128.11.1,,UNREACHABLE,DISABLED,GP_ROUTER,752,2024-09-30 12:46:26,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:46:26,,Cluster : C; District : Bastar;  Block : Bastanar; GP : BADE KAKLOOR,,GP_ROUTER,1,0
1599,10.128.94.29,,UNREACHABLE,DISABLED,GP_ROUTER,753,2024-09-30 12:47:14,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-10-07 16:51:10,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : PERREKODO,,GP_ROUTER,1,0
1600,10.131.93.34,,UNREACHABLE,DISABLED,GP_UPS,753,2024-09-30 12:47:50,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:47:50,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : PERREKODO,,GP_UPS,1,0
1601,10.128.94.12,,UNREACHABLE,DISABLED,GP_ROUTER,754,2024-09-30 12:47:59,,,,CISCO,GPRouterProfile,,,,,DOWN,2024-09-30 12:47:59,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : HAMATWAHI,,GP_ROUTER,1,0
1602,10.131.92.222,,UNREACHABLE,DISABLED,GP_UPS,754,2024-09-30 12:48:19,,,,UNILINE,UPSProfile,,,,,DOWN,2024-09-30 12:48:19,,Cluster : C; District : Uttar Bastar Kanker;  Block : Durgkondal; GP : HAMATWAHI,,GP_UPS,1,0
